개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3000000,2.0263E+17,구기할아버지경로당,진흥로 438-6,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 진흥로 438-6,서울특별시 종로구,02-2148-1776,37.60775,126.95651,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,우정경로당,수표로22길 22,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 수표로22길 22,서울특별시 종로구,02-2148-1776,37.57121,126.99057,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,우정경로당,수표로22길 22,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 수표로22길 22,서울특별시 종로구,02-2148-1776,37.57121,126.99057,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,충신경로당,율곡로22나길 21,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 율곡로22나길 21,서울특별시 종로구,02-2148-1776,37.57389,127.00464,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,충신어르신행복충전소,낙산성곽서길 65-11,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 낙산성곽서길 65-11,서울특별시 종로구,02-2148-1776,37.57504,127.00816,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,마로니에경로당,낙산1길 21,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 낙산1길 21,서울특별시 종로구,02-2148-1776,37.58117,127.00571,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,이화경로당,이화장1나길 15,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 이화장1나길 15,서울특별시 종로구,02-2148-1776,37.57767,127.00673,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,청운공원,청운동 3-55,서울특별시,종로구,편의시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",201901,서울특별시 종로구 청운동 3-55,,서울특별시 종로구,02-2148-1776,37.5909,126.966282,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,이화동주민센터,이화장길 33,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 이화장길 33,서울특별시 종로구,02-2148-1776,37.57697973,127.0043465,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,이화동주민센터,이화장길 33,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 이화장길 33,서울특별시 종로구,02-2148-1776,37.57697973,127.0043465,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,이화동주민센터,이화장길 33,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 이화장길 33,서울특별시 종로구,02-2148-1776,37.57697973,127.0043465,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,동묘시장앞거리,난계로25길 67,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 난계로25길 67,서울특별시 종로구,02-2148-1776,37.5719064,127.019358,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,북촌,북촌로6길 13-2,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 북촌로6길 13-2,서울특별시 종로구,02-2148-1776,37.58032388,126.9856729,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,서촌,사직로12길 22,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 사직로12길 22,서울특별시 종로구,02-2148-1776,37.57515389,126.9709834,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,동묘시장앞거리,지봉로 9,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 지봉로 9,서울특별시 종로구,02-2148-1776,37.5708529,127.0157144,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,동대문,종로44길 30,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 종로44길 30,서울특별시 종로구,02-2148-1776,37.5707064,127.011645,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,동문시장앞거리,청계천로 341,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 청계천로 341,서울특별시 종로구,02-2148-1776,37.5700292,127.0157233,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,동대문,종로50길 29,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 종로50길 29,서울특별시 종로구,02-2148-1776,37.5707205,127.0126419,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로대로,종로3길 17,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로3길 17,서울특별시 종로구,02-2148-1776,37.57001,126.9794,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로3가 일대,종로 141,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로 141,서울특별시 종로구,02-2148-1776,37.57075969,126.9932751,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,부암동 일대,창의문로5가길 1,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 창의문로5가길 1,서울특별시 종로구,02-2148-1776,37.59163147,126.9636319,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,숭인제2동주민센터,종로65길 10,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로65길 10,서울특별시 종로구,02-2148-1776,37.57487529,127.0199617,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,북촌,북촌로11길 33,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 북촌로11길 33,서울특별시 종로구,02-2148-1776,37.58234,126.98363,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,북촌,북촌로9길 10,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 북촌로9길 10,서울특별시 종로구,02-2148-1776,37.58144,126.98466,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,북촌,북촌로6길 1,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 북촌로6길 1,서울특별시 종로구,02-2148-1776,37.57996,126.98507,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,북촌,북촌로4길 27,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 북촌로4길 27,서울특별시 종로구,02-2148-1776,37.57936,126.98666,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,숭인제2동주민센터,종로65길 10,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로65길 10,서울특별시 종로구,02-2148-1776,37.57487529,127.0199617,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,숭인제2동주민센터,종로65길 10,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로65길 10,서울특별시 종로구,02-2148-1776,37.57487529,127.0199617,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,숭인제2동주민센터,종로65길 10,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로65길 10,서울특별시 종로구,02-2148-1776,37.57487529,127.0199617,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,숭인제2동주민센터,종로65길 10,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로65길 10,서울특별시 종로구,02-2148-1776,37.57487529,127.0199617,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,이화동주민센터,이화장길 33,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 이화장길 33,서울특별시 종로구,02-2148-1776,37.57697973,127.0043465,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,이화동주민센터,이화장길 33,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 이화장길 33,서울특별시 종로구,02-2148-1776,37.57697973,127.0043465,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,이화동주민센터,이화장길 33,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 이화장길 33,서울특별시 종로구,02-2148-1776,37.57697973,127.0043465,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구보건소,자하문로19길 36,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 자하문로19길 36,서울특별시 종로구,02-2148-1776,37.58183053,126.9692258,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,익선동1,삼일대로 434,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 삼일대로 434,서울특별시 종로구,02-2148-1776,37.57335199,126.9881338,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,익선동2,삼일대로 430,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 삼일대로 430,서울특별시 종로구,02-2148-1776,37.57315991,126.9882983,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,익선동3,삼일대로28길 22,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 삼일대로28길 22,서울특별시 종로구,02-2148-1776,37.57362941,126.9891663,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,세종마을음식문화거리,자하문로1길 45,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 자하문로1길 45,서울특별시 종로구,02-2148-1776,37.57674565,126.9698064,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,성균관대상권,성균관로5길 25-13,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 성균관로5길 25-13,서울특별시 종로구,02-2148-1776,37.58448892,126.9969032,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,무악제2경로당,통일로 246-11,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 통일로 246-11,서울특별시 종로구,02-2148-1776,37.57537,126.9588,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,복정경로당,삼청로4길 22,서울특별시,종로구,서민·복지시설,서울특별시 종로구,"SEOUL, SEOUL_Secure",202301,,서울특별시 종로구 삼청로4길 22,서울특별시 종로구,02-2148-1776,37.58238,126.98209,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,동묘시장앞거리,종로58길 37,서울특별시,종로구,기타,서울특별시 종로구,"SEOUL, SEOUL_Secure",202401,,서울특별시 종로구 종로58길 37,서울특별시 종로구,02-2148-1776,37.5718461,127.0183746,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
3000000,2.0263E+17,종로구청(케이트윈타워),종로1길 50,서울특별시,종로구,관공서,서울특별시 종로구,"SEOUL, SEOUL_Secure",202501,,서울특별시 종로구 종로1길 50,서울특별시 종로구,02-2148-1776,37.5747257,126.9794985,2026-01-01,,2026-05-19 22:58,2026-05-18 11:00
